"","Site_Year_Code","Taxa_lvl1","Taxa_lvl2","Taxa_lvl3","Lowest_Common_Taxon_Name","Scientific_Name","Habitat","Habitat_2","Trophic_Level","Trophic_Category","Sampled_households","Est_Num_Community_Households","Sampled_Population","Est_Comm_Population","Percent_Using_mean","Percent_Attempting_to_Harvest_mean","Percent_Harvesting_mean","Percent_Receiving_mean","Percent_Giving_mean","Reported_Pounds_Harvested_sum","Estimated_Total_Pounds_Harvested_sum","Percapita_Pounds_Harvested_sum","Number_Of_Resource_Harvested_sum","Estimated_Amount_Harvested_sum"
"2972","Yakutat_1984","Birds and Eggs","Bird Eggs","Upland Game Bird Eggs","Upland Game Bird Eggs","Upland Game Bird Eggs","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,181,150,543,0.04,0.04,0.04,0,0,8,29,0.05,40,145
"2973","Yakutat_1984","Birds and Eggs","Other Birds","Upland Game Birds","Upland Game Birds","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,181,150,543,0.08,0.12,0.06,0.02,0.06,30.1,109,0.2,43,156
"2974","Yakutat_1984","Land Mammals","Small Land Mammals","Weasel","Weasel","Mustela","Terrestrial","Terrestrial",3,"Secondary Consumer",50,181,150,543,0.02,0.02,0.02,0,0.02,0,0,0,3,11
"2975","Yakutat_1984","Fish","Non-Salmon Fish","Sturgeon","White Sturgeon","Acipenser transmontanus","Marine","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,181,150,543,0.02,0.02,0.02,0,0,2,7,0.01,1,4
"2976","Yakutat_1984","Land Mammals","Small Land Mammals","Wolf","Wolf","Canis lupus","Terrestrial","Terrestrial",3,"Secondary Consumer",50,181,150,543,0.1,0.1,0.1,0,0.02,0,0,0,19,69
"2977","Yakutat_1984","Land Mammals","Small Land Mammals","Wolverine","Wolverine","Gulo gulo","Terrestrial","Terrestrial",3,"Secondary Consumer",50,181,150,543,0.04,0.04,0.04,0,0.02,0,0,0,12,43
"2978","Yakutat_1984","Vegetation","Vegetation","Wood","Wood","Wood","Terrestrial","Terrestrial",1,"Primary Producer",50,181,150,543,0.52,NA,0.5,NA,NA,0,0,0,262,948
"2979","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone","Haliotis kamtschatkana","Nearshore","Nearshore",2,"Primary Consumer",48,169,184,588.8,0.008,NA,0,0.008,0,NA,0,0,NA,0
"2980","Yakutat_1987","Vegetation","Vegetation","Berries","Berries","Berries","Terrestrial","Terrestrial",1,"Primary Producer",48,169,184,588.8,0.84699994,NA,0.80300003,0.254,0.37,NA,6865,11.66,NA,4577
"2981","Yakutat_1987","Land Mammals","Large Land Mammals","Black Bear","Black Bear","Ursus americanus","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",48,169,184,588.8,0.096,NA,0.008,0.088,0.044,NA,76,0.13,NA,1
"2982","Yakutat_1987","Fish","Salmon","Oncorhynchus","Chinook Salmon","Oncorhynchus tshawytscha","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",48,169,184,588.8,0.694,NA,0.611,0.39900002,0.39400002,NA,22983,39.03,NA,1502
"2983","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Chiton","Chiton","Polyplacophora","Nearshore","Nearshore",2,"Primary Consumer",48,169,184,588.8,0.342,NA,0.22299999,0.16600001,0.148,NA,2128,3.61,NA,284
"2984","Yakutat_1987","Fish","Salmon","Oncorhynchus","Chum Salmon","Oncorhynchus keta","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",48,169,184,588.8,0.075,NA,0.075,0.008,0.06,NA,2273,3.86,NA,367
"2985","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Clam","Clam","Clam","Nearshore","Nearshore",2,"Primary Consumer",48,169,184,588.8,0.76699996,NA,0.575,0.497,0.407,NA,10923,18.55,NA,3512
"2986","Yakutat_1987","Fish","Salmon","Oncorhynchus","Coho Salmon","Oncorhynchus kisutch","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",48,169,184,588.8,0.70699996,NA,0.692,0.25100002,0.407,NA,62406,105.99,NA,8105
"2987","Yakutat_1987","Fish","Non-Salmon Fish","Char","Dolly Varden","Salvelinus malma","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",48,169,184,588.8,0.469,NA,0.425,0.118999995,0.075,NA,3048,5.18,NA,1129
"2988","Yakutat_1987","Birds and Eggs","Migratory Birds","Duck","Duck","Anatidae","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.43,NA,0.295,0.26700002,0.118999995,NA,724,1.23,NA,873
"2989","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Metacarcinus magister","Nearshore","Nearshore",3,"Secondary Consumer",48,169,184,588.8,0.811,NA,0.347,0.65800005,0.22299999,NA,3463,5.88,NA,2624
"2990","Yakutat_1987","Fish","Non-Salmon Fish","Flounder","Flounder","Platichthys stellatus","Marine","Marine",3,"Secondary Consumer",48,169,184,588.8,0.111,NA,0.103999995,0.008,0.023,NA,1457,2.47,NA,486
"2991","Yakutat_1987","Fish","Non-Salmon Fish","Gadiformes","Gadiformes","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",48,169,184,588.8,0.25100002,NA,0.168,0.135,0.051999997,NA,868,1.47,NA,271
"2992","Yakutat_1987","Birds and Eggs","Migratory Birds","Geese","Geese","Anatidae","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.26700002,NA,0.039,0.236,0.06,NA,428,0.73,NA,126
"2993","Yakutat_1987","Land Mammals","Large Land Mammals","Goat","Goat","Oreamnos americanus","Terrestrial","Terrestrial",2,"Primary Consumer",48,169,184,588.8,0.023,NA,0,0.023,0,NA,0,0,NA,0
"2994","Yakutat_1987","Fish","Non-Salmon Fish","Halibut","Halibut","Hippoglossus stenolepis","Marine","Marine",4,"Tertiary Consumer",48,169,184,588.8,0.876,NA,0.536,0.619,0.376,NA,24720,41.98,NA,24720
"2995","Yakutat_1987","Fish","Non-Salmon Fish","Herring","Herring","Clupea pallasii","Marine","Marine",3,"Secondary Consumer",48,169,184,588.8,0.28,NA,0.031,0.257,0.008,NA,215,0.37,NA,215
"2996","Yakutat_1987","Fish","Non-Salmon Fish","Herring","Herring Roe","Clupea pallasii","Nearshore","Nearshore",3,"Secondary Consumer",48,169,184,588.8,0.461,NA,0.031,0.45299998,0.023,NA,249,0.42,NA,249
"2997","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Lithodidae","Marine","Marine",2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.383,NA,0.111,0.368,0.023,NA,660,1.12,NA,125
"2998","Yakutat_1987","Land Mammals","Large Land Mammals","Moose","Moose","Alces alces","Terrestrial","Terrestrial",2,"Primary Consumer",48,169,184,588.8,0.53900003,NA,0.127,0.435,0.16299999,NA,8580,14.57,NA,21
"2999","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopoda","Marine","Marine",3,"Secondary Consumer",48,169,184,588.8,0.22299999,NA,0.091000006,0.184,0.083000004,NA,591,1,NA,92
"3000","Yakutat_1987","Fish","Salmon","Oncorhynchus","Pink Salmon","Oncorhynchus gorbuscha","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",48,169,184,588.8,0.171,NA,0.135,0.051999997,0.098000005,NA,2962,5.03,NA,1346
"3001","Yakutat_1987","Vegetation","Vegetation","Plants/Greens","Plants/Greens","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",48,169,184,588.8,0.091000006,NA,0.091000006,0.015,0.039,NA,117,0.2,NA,117
"3002","Yakutat_1987","Fish","Non-Salmon Fish","Rockfish","Rockfish","Sebastes","Marine","Marine",3.5,"Omnivore (pc/sc)",48,169,184,588.8,0.324,NA,0.103999995,0.22,0.015,NA,571,0.97,NA,285
"3003","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Scallop","Scallop","Pectinidae","Marine","Marine",2,"Primary Consumer",48,169,184,588.8,0.363,NA,0.015,0.363,0,NA,92,0.16,NA,92
"3004","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Sea Cucumber","Sea Cucumber","Apostichopus californicus","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.036,NA,0.036,0,0,NA,491,0.83,NA,61
"3005","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Sea Urchin","Sea Urchin","Strongylocentrotus","Nearshore","Nearshore",2,"Primary Consumer",48,169,184,588.8,0.215,NA,0.207,0.039,0.091000006,NA,1859,3.16,NA,1093
"3006","Yakutat_1987","Birds and Eggs","Bird Eggs","Seabirds and Loon Eggs","Seabirds and Loon Eggs","Seabird and Loon Eggs","Terrestrial",NA,2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.254,NA,0.091000006,0.19399999,0.067,NA,205,0.35,NA,1023
"3007","Yakutat_1987","Birds and Eggs","Migratory Birds","Seabirds and Loons","Seabirds and Loons","Seabirds and Loons","Terrestrial",NA,2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.109,NA,0.073,0.036,0.036,NA,74,0.13,NA,49
"3008","Yakutat_1987","Marine Mammals","Marine Mammals","Seal","Seal","Carnivora","Marine","Marine",4.5,"Omnivore (high level generalist)",48,169,184,588.8,0.533,NA,0.23,0.39400002,0.26700002,NA,18287,31.06,NA,218
"3009","Yakutat_1987","Vegetation","Vegetation","Seaweed/Kelp","Seaweed/Kelp","Seaweed/Kelp","Nearshore",NA,1,"Primary Producer",48,169,184,588.8,0.52599996,NA,0.45099998,0.246,0.318,NA,3276,5.56,NA,3276
"3010","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Pandalidae","Marine","Marine",2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.76699996,NA,0.318,0.66300005,0.16600001,NA,1997,3.39,NA,1997
"3011","Yakutat_1987","Fish","Non-Salmon Fish","Smelt","Smelt","Osmeridae","Freshwater_Anadromous","Freshwater_Anadromous",3,"Secondary Consumer",48,169,184,588.8,0.73800004,NA,0.435,0.50200003,0.23799999,NA,12554,21.32,NA,12554
"3012","Yakutat_1987","Fish","Salmon","Oncorhynchus","Sockeye Salmon","Oncorhynchus nerka","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",48,169,184,588.8,0.72300005,NA,0.70699996,0.259,0.523,NA,36326,61.69,NA,8448
"3013","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Chionoecetes","Marine","Marine",3,"Secondary Consumer",48,169,184,588.8,0.39900002,NA,0.091000006,0.376,0.039,NA,1123,1.91,NA,681
"3014","Yakutat_1987","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Mammals","Marine Invertebrates","Marine","not all are marine..",2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.015,NA,0.008,0.008,0,NA,39,0.07,NA,39
"3015","Yakutat_1987","Marine Mammals","Marine Mammals","Unknown Marine Mammals","Unknown Marine Mammals","Marine Mammals","Marine","Marine",4.5,"Omnivore (high level generalist)",48,169,184,588.8,0,NA,0,0,0.036,NA,0,0,NA,0
"3016","Yakutat_1987","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish","Non-salmon Fish","Marine","Marine",3.5,"Omnivore (pc/sc)",48,169,184,588.8,0.06,NA,0.06,0,0.023,NA,1543,2.62,NA,1543
"3017","Yakutat_1987","Birds and Eggs","Other Birds","Upland Game Birds","Upland Game Birds","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",48,169,184,588.8,0.109,NA,0.073,0.036,0,NA,34,0.06,NA,49
"3018","Yakutat_1987","Vegetation","Vegetation","Wood","Wood","Wood","Terrestrial","Terrestrial",1,"Primary Producer",48,169,184,588.8,0.56,NA,0.523,0.132,0.26700002,NA,0,0,NA,664
"3019","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone","Haliotis kamtschatkana","Nearshore","Nearshore",2,"Primary Consumer",139,234,377,634.7,0.0069999998,0,0,0.0069999998,0.0069999998,0,0,0,0,0
"3020","Yakutat_2000","Land Mammals","Small Land Mammals","Beaver","Beaver","Castor canadensis","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.0139999995,0.0069999998,0.0069999998,0.0069999998,0,0,0,0,1,2
"3021","Yakutat_2000","Vegetation","Vegetation","Berries","Berries","Berries","Terrestrial","Terrestrial",1,"Primary Producer",139,234,377,634.7,0.942,0.856,0.856,0.59,0.59,7896.78,13294,20.95,5327.5,8969
"3022","Yakutat_2000","Land Mammals","Large Land Mammals","Bison","Bison","Bison bison","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.0069999998,0,0,0.0069999998,0,0,0,0,0,0
"3023","Yakutat_2000","Land Mammals","Large Land Mammals","Black Bear","Black Bear","Ursus americanus","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",139,234,377,634.7,0.101,0.058000002,0.036,0.072,0.029000001,348,586,0.92,6,10
"3024","Yakutat_2000","Marine Mammals","Marine Mammals","Whale","Bowhead","Balaena mysticetus","Marine","Marine",3,"Secondary Consumer",139,234,377,634.7,0.0139999995,0,0,0.0139999995,0,0,0,0,0,0
"3025","Yakutat_2000","Fish","Non-Salmon Fish","Char","Brook Trout","Salvelinus fontinalis","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",139,234,377,634.7,0.0069999998,0.0069999998,0.0069999998,0,0.0069999998,49,82,0.13,35,59
"3026","Yakutat_2000","Land Mammals","Large Land Mammals","Brown Bear","Brown Bear","Ursus arctos","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",139,234,377,634.7,0.0139999995,0.0139999995,0.0069999998,0.0069999998,0,0,0,0,0,0
"3027","Yakutat_2000","Fish","Non-Salmon Fish","Burbot","Burbot","Lota Lota","Marine","Freshwater",3.5,"Omnivore (pc/sc)",139,234,377,634.7,0.0069999998,0,0,0.0069999998,0,0,0,0,0,0
"3028","Yakutat_2000","Land Mammals","Large Land Mammals","Caribou","Caribou","Rangifer tarandus granti","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.079,0,0,0.079,0.022,0,0,0,0,0
"3029","Yakutat_2000","Fish","Salmon","Oncorhynchus","Chinook Salmon","Oncorhynchus tshawytscha","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",139,234,377,634.7,0.885,0.655,0.626,0.59,0.504,16449.64,27692,43.63,1402.5,2361
"3030","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Chiton","Chiton","Polyplacophora","Nearshore","Nearshore",2,"Primary Consumer",139,234,377,634.7,0.288,0.187,0.187,0.18,0.129,984,1657,2.61,123,207
"3031","Yakutat_2000","Fish","Salmon","Oncorhynchus","Chum Salmon","Oncorhynchus keta","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",139,234,377,634.7,0.079,0.065,0.065,0.029000001,0.036,478.86,806,1.27,69,116
"3032","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Clam","Clam","Clam","Nearshore","Nearshore",2,"Primary Consumer",139,234,377,634.7,0.234999999966667,0.188333333466667,0.185833333466667,0.12349999655,0.12583333325,6105.59,10278,16.2,1508.4,2539
"3033","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Cockle","Cockle","Cardiidae","Nearshore","Nearshore",2,"Primary Consumer",139,234,377,634.7,0.532,0.45299998,0.439,0.23,0.28100002,1279.38,2154,3.39,411.4,693
"3034","Yakutat_2000","Fish","Salmon","Oncorhynchus","Coho Salmon","Oncorhynchus kisutch","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",139,234,377,634.7,0.835,0.676,0.655,0.44599998,0.468,17230.95,29008,45.71,3245,5463
"3035","Yakutat_2000","Land Mammals","Small Land Mammals","Coyote","Coyote","Canis latrans","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",139,234,377,634.7,0.0069999998,0.0069999998,0.0069999998,0,0,0,0,0,1,2
"3036","Yakutat_2000","Birds and Eggs","Migratory Birds","Crane","Crane","Gruidae","Terrestrial","Terrestrial/freshwater",2.5,"Omnivore (pp/pc)",139,234,377,634.7,0.0069999998,0.0069999998,0.0069999998,0,0,16.8,28,0.04,2,3
"3037","Yakutat_2000","Fish","Non-Salmon Fish","Trout","Cutthroat Trout","Oncorhynchus clarkii","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",139,234,377,634.7,0.022,0.022,0.022,0,0.0069999998,33,56,0.09,22,37
"3038","Yakutat_2000","Land Mammals","Large Land Mammals","Dall Sheep","Dall Sheep","Ovis dalli dalli","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.029000001,0,0,0.029000001,0.0069999998,0,0,0,0,0
"3039","Yakutat_2000","Land Mammals","Large Land Mammals","Deer","Deer","Odocoileus hemionus","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.23,0.086,0.05,0.20899999,0.072,1040,1751,2.76,13,22
"3040","Yakutat_2000","Fish","Non-Salmon Fish","Char","Dolly Varden","Salvelinus malma","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",139,234,377,634.7,0.122,0.108,0.101,0.029000001,0.0139999995,747,1258,1.98,249,419
"3041","Yakutat_2000","Birds and Eggs","Migratory Birds","Duck","Duck","Anatidae","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",139,234,377,634.7,0.0376842104157895,0.034368421068421,0.030210525668421,0.00978947362631579,0.0101052630526316,754.15,1270,2,912,1534
"3042","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Metacarcinus magister","Nearshore","Nearshore",3,"Secondary Consumer",139,234,377,634.7,0.82,0.41,0.403,0.655,0.367,3124.44,5260,8.29,2367,3985
"3043","Yakutat_2000","Fish","Non-Salmon Fish","Eel","Eel",NA,"Marine","Marine",NA,NA,139,234,377,634.7,0.0069999998,0.0069999998,0.0069999998,0,0.0069999998,43.2,73,0.11,12,20
"3044","Yakutat_2000","Land Mammals","Large Land Mammals","Elk","Elk","Cervus elaphus roosevelti","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.0139999995,0,0,0.0139999995,0,0,0,0,0,0
"3045","Yakutat_2000","Fish","Non-Salmon Fish","Flounder","Flounder","Platichthys stellatus","Marine","Marine",3,"Secondary Consumer",139,234,377,634.7,0.0139999995,0.0139999995,0.0069999998,0.0069999998,0,72,121,0.19,24,40
"3046","Yakutat_2000","Fish","Non-Salmon Fish","Gadiformes","Gadiformes","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",139,234,377,634.7,0.0309999998666667,0.0216666666666667,0.0216666666666667,0.0143333335333333,0.00699999976666667,240,404,0.64,75,126
"3047","Yakutat_2000","Birds and Eggs","Migratory Birds","Geese","Geese","Anatidae","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",139,234,377,634.7,0.0226666663833333,0.0263333334166667,0.0166666664166667,0.00600000013333333,0.0048333333,113.23,190,0.29,58,98
"3048","Yakutat_2000","Land Mammals","Large Land Mammals","Goat","Goat","Oreamnos americanus","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.18,0.036,0.022,0.158,0.029000001,306,515,0.81,3,5
"3049","Yakutat_2000","Fish","Non-Salmon Fish","Grayling","Grayling","Thymallus arcticus","Marine","Marine",3,"Secondary Consumer",139,234,377,634.7,0.0069999998,0.0069999998,0.0069999998,0,0,10,17,0.03,10,17
"3050","Yakutat_2000","Fish","Non-Salmon Fish","Halibut","Halibut","Hippoglossus stenolepis","Marine","Marine",4,"Tertiary Consumer",139,234,377,634.7,0.89199996,0.511,0.504,0.626,0.396,23671.66,39850,62.79,23671.7,39850
"3051","Yakutat_2000","Land Mammals","Small Land Mammals","Hare","Hare","Lepus","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.072,0.072,0.065,0.0069999998,0.022,248,418,0.66,126,212
"3052","Yakutat_2000","Fish","Non-Salmon Fish","Herring","Herring","Clupea pallasii","Marine","Marine",3,"Secondary Consumer",139,234,377,634.7,0.065,0.022,0.022,0.043,0.029000001,424,714,1.12,424,714
"3053","Yakutat_2000","Fish","Non-Salmon Fish","Herring","Herring Roe","Clupea pallasii","Nearshore","Nearshore",3,"Secondary Consumer",139,234,377,634.7,0.1439999999,0.01249999995,0.0090000002,0.1419999999,0.0627499999,137,230,0.37,137,230
"3054","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Lithodidae","Marine","Marine",2.5,"Omnivore (pp/pc)",139,234,377,634.7,0.069999999825,0.01974999995,0.01974999995,0.0572499972,0.01799999995,874.57,1472,2.32,164,276
"3055","Yakutat_2000","Land Mammals","Small Land Mammals","Land Otter","Land Otter","Lutra canadensis","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",139,234,377,634.7,0.022,0.029000001,0.022,0,0.0069999998,0,0,0,7,12
"3056","Yakutat_2000","Fish","Non-Salmon Fish","Hexagrammidae","Lingcod","Ophiodon elongatus","Marine","Marine",4,"Tertiary Consumer",139,234,377,634.7,0.338,0.252,0.252,0.122,0.144,1367.1,2301,3.63,217,365
"3057","Yakutat_2000","Land Mammals","Small Land Mammals","Lynx","Lynx","Lynx canadensis","Terrestrial","Terrestrial",3,"Secondary Consumer",139,234,377,634.7,0.0069999998,0.0069999998,0,0.0069999998,0,0,0,0,0,0
"3058","Yakutat_2000","Land Mammals","Small Land Mammals","Marmot","Marmot","Marmota caligata","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.0069999998,0.0069999998,0.0069999998,0,0,0,0,0,6,10
"3059","Yakutat_2000","Land Mammals","Small Land Mammals","Marten","Marten","Martes","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",139,234,377,634.7,0.05,0.036,0.036,0.022,0.0139999995,0,0,0,62,104
"3060","Yakutat_2000","Land Mammals","Small Land Mammals","Mink","Mink","Neovision vison","Terrestrial","Terrestrial",3,"Secondary Consumer",139,234,377,634.7,0.029000001,0.0139999995,0.0139999995,0.0139999995,0,0,0,0,5,8
"3061","Yakutat_2000","Land Mammals","Large Land Mammals","Moose","Moose","Alces alces","Terrestrial","Terrestrial",2,"Primary Consumer",139,234,377,634.7,0.77,0.396,0.173,0.64699996,0.30200002,10800,18181,28.65,27,45
"3062","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Mussel","Mussel","Mussel","Nearshore","Nearshore",2,"Primary Consumer",139,234,377,634.7,0.079,0.079,0.079,0.0069999998,0.022,50.25,85,0.13,33.5,56
"3063","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopoda","Marine","Marine",3,"Secondary Consumer",139,234,377,634.7,0.374,0.216,0.20899999,0.252,0.18,1152,1939,3.06,180,303
"3064","Yakutat_2000","Marine Invertebrates","Marine Invertebrates","Oyster","Oyster","Ostreidae","Marine","Marine",2,"Primary Consumer",139,234,377,634.7,0.0069999998,0.0069999998,0.0069999998,0,0,30,50,0.08,10,16
"3065","Yakutat_2000","Fish","Non-Salmon Fish","Pike","Pike","Esox lucius","Marine","Freshwater",4,"Tertiary Consumer",139,234,377,634.7,0.0069999998,0,0,0.0069999998,0,0,0,0,0,0
"3066","Yakutat_2000","Fish","Salmon","Oncorhynchus","Pink Salmon","Oncorhynchus gorbuscha","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",139,234,377,634.7,0.165,0.158,0.158,0.036,0.086,1127.65,1898,2.99,453,763
"3067","Yakutat_2000","Vegetation","Vegetation","Plants/Greens","Plants/Greens","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",139,234,377,634.7,0.597,0.532,0.525,0.30200002,0.266,902.5,1519,2.39,992.8,1671
