Forest,Site_Year_Code,Community,Harvest_Survey_Year,Habitat,Lowest_Common_Taxon_Name,Percapita_Pounds_Harvested_sum,Community_Population_2020,est_total_lbs_2020,est_total_kgs_2020,Group,Food Category,Cost_per_lb,total_cost_est_2020,total_cost_est_2020_mil,servings,servigs_percapita
Tongass,Skagway_1987,Skagway,1987,Marine,Flounder,0.73,1164,849.72,385.43,Non-Halibut Fish,Halibut,27.99,23780.83,0.02,2569.51,2.207482867
Tongass,Skagway_1987,Skagway,1987,Marine,Gadiformes,2.09,1164,2432.76,1103.48,Non-Halibut Fish,Pacific Cod,8.79,21383.96,0.02,7356.54,6.320053689
Tongass,Skagway_1987,Skagway,1987,Terrestrial,Geese,0.04,1164,46.56,21.12,Birds/Eggs,Duck,16.00,744.96,0.00,140.80,0.120957965
Tongass,Skagway_1987,Skagway,1987,Terrestrial,Goat,0.18,1164,209.52,95.04,Other Large Land Mammals,Venison,25.00,5237.58,0.01,633.58,0.544310844
Tongass,Skagway_1987,Skagway,1987,Marine,Halibut,6.38,1164,7426.32,3368.52,Halibut,Halibut,27.99,207837.94,0.21,22456.81,19.29279547
Tongass,Skagway_1987,Skagway,1987,Marine,King Crab,6.98,1164,8124.72,3685.31,Offshore Crab,Crab,30.00,243733.48,0.24,24568.74,21.10716495
Tongass,Skagway_1987,Skagway,1987,Marine,Octopus,0.05,1164,58.20,26.40,Marine Invertebrates,Octopus,32.38,1884.46,0.00,175.99,0.151197457
Tongass,Skagway_1987,Skagway,1987,Freshwater_Anadromous,Pink Salmon,3.60,1164,4190.40,1900.73,Salmon,Pacific Salmon,11.99,50242.90,0.05,12671.56,10.88621688
Tongass,Skagway_1987,Skagway,1987,Terrestrial,Plants/Greens,0.02,1164,23.28,10.56,Plants/Greens,Spinach,14.40,335.23,0.00,70.40,0.060478983
Tongass,Skagway_1987,Skagway,1987,Marine,Rockfish,0.72,1164,838.08,380.15,Non-Halibut Fish,Rockfish,8.79,7366.72,0.01,2534.31,2.177243376
Tongass,Skagway_1987,Skagway,1987,Nearshore,Seaweed/Kelp,0.53,1164,616.92,279.83,Seaweed/Kelp,Seaweed,130.88,80742.49,0.08,1865.53,1.602693041
Tongass,Skagway_1987,Skagway,1987,Marine,Shrimp,0.10,1164,116.40,52.80,Marine Invertebrates,Shrimp,7.99,930.04,0.00,351.99,0.302394913
Tongass,Skagway_1987,Skagway,1987,Freshwater_Anadromous,Smelt,0.32,1164,372.48,168.95,Other Freshwater/Anadromous Fish,Herring,9.32,3471.51,0.00,1126.36,0.967663723
Tongass,Skagway_1987,Skagway,1987,Freshwater_Anadromous,Sockeye Salmon,1.88,1164,2188.32,992.61,Salmon,Pacific Salmon,11.99,26237.96,0.03,6617.37,5.685024371
Tongass,Skagway_1987,Skagway,1987,Marine,Tanner Crab,0.81,1164,942.84,427.67,Offshore Crab,Crab,30.00,28284.26,0.03,2851.10,2.449398798
Tongass,Skagway_1987,Skagway,1987,Marine,Unknown Marine Invertebrates,0.21,1164,244.44,110.88,Marine Invertebrates,Scallop,11.19,2735.28,0.00,739.17,0.635029318
Tongass,Skagway_1987,Skagway,1987,Marine,Unknown Non-Salmon Fish,0.01,1164,11.64,5.28,Other Freshwater/Anadromous Fish,Pacific Cod,8.79,102.32,0.00,35.20,0.030239491
Tongass,Skagway_1987,Skagway,1987,Terrestrial,Upland Game Birds,0.20,1164,232.80,105.60,Birds/Eggs,Duck,16.00,3724.80,0.00,703.98,0.604789827
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Terrestrial,Berries,7.58,116,879.28,398.83,Berries,Blueberries,8.96,7878.35,0.01,2658.90,22.92153443
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Freshwater_Anadromous,Chinook Salmon,14.33,116,1662.28,754.00,Salmon,Pacific Salmon,11.99,19930.74,0.02,5026.65,43.33319108
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Nearshore,Chiton,0.22,116,25.52,11.58,Mollusc,Scallop,11.19,285.57,0.00,77.17,0.665268809
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Freshwater_Anadromous,Chum Salmon,3.84,116,445.44,202.05,Salmon,Pacific Salmon,11.99,5340.83,0.01,1346.99,11.61196467
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Nearshore,Clam,11.76,116,1364.16,618.77,Mollusc,Scallop,11.19,15264.95,0.02,4125.15,35.56164181
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Freshwater_Anadromous,Coho Salmon,14.48,116,1679.68,761.89,Salmon,Pacific Salmon,11.99,20139.36,0.02,5079.27,43.78678345
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Terrestrial,Deer,135.48,116,15715.68,7128.51,Deer,Venison,25.00,392860.57,0.39,47523.42,409.6846286
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Freshwater_Anadromous,Dolly Varden,13.44,116,1559.04,707.17,Char,Pacific Salmon,11.99,18692.89,0.02,4714.46,40.64187635
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Terrestrial,Duck,0.98,116,113.68,51.56,Birds/Eggs,Duck,16.00,1818.88,0.00,343.76,2.963470151
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Nearshore,Dungeness Crab,16.01,116,1857.16,842.39,Nearshore Crab,Crab,30.00,55712.94,0.06,5615.96,48.41342562
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Flounder,1.68,116,194.88,88.40,Non-Halibut Fish,Halibut,27.99,5454.04,0.01,589.31,5.080234544
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Gadiformes,7.02,116,814.32,369.37,Non-Halibut Fish,Pacific Cod,8.79,7157.87,0.01,2462.46,21.22812292
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Terrestrial,Geese,0.93,116,107.88,48.93,Birds/Eggs,Duck,16.00,1726.08,0.00,326.22,2.812272694
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Halibut,46.60,116,5405.60,2451.94,Halibut,Halibut,27.99,151284.73,0.15,16346.26,140.9160296
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Herring,1.28,116,148.48,67.35,Non-Halibut Fish,Herring,9.32,1383.83,0.00,449.00,3.870654891
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Nearshore,Herring Roe,1.95,116,226.20,102.60,Herring Roe,Herring,9.32,2108.18,0.00,684.02,5.89670081
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,King Crab,10.25,116,1189.00,539.32,Offshore Crab,Crab,30.00,35668.81,0.04,3595.48,30.99547862
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Octopus,2.90,116,336.40,152.59,Marine Invertebrates,Octopus,32.38,10892.31,0.01,1017.26,8.769452487
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Freshwater_Anadromous,Pink Salmon,12.91,116,1497.56,679.28,Salmon,Pacific Salmon,11.99,17955.74,0.02,4528.55,39.03918331
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Terrestrial,Plants/Greens,1.19,116,138.04,62.61,Plants/Greens,Spinach,14.40,1987.78,0.00,417.43,3.598499469
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Rockfish,9.92,116,1150.72,521.96,Non-Halibut Fish,Rockfish,8.79,10114.83,0.01,3479.72,29.9975754
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Scallop,0.31,116,35.96,16.31,Marine Invertebrates,Scallop,11.19,402.39,0.00,108.74,0.937424231
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Terrestrial,Seabirds and Loons,0.16,116,18.56,8.42,Birds/Eggs,Duck,16.00,296.96,0.00,56.12,0.483831861
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Seal,7.62,116,883.92,400.94,Marine Mammals,Halibut,27.99,24737.97,0.02,2672.93,23.0424924
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Nearshore,Seaweed/Kelp,1.80,116,208.80,94.71,Seaweed/Kelp,Seaweed,130.88,27327.74,0.03,631.40,5.44310844
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Shrimp,1.30,116,150.80,68.40,Marine Invertebrates,Shrimp,7.99,1204.89,0.00,456.01,3.931133873
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Freshwater_Anadromous,Sockeye Salmon,3.78,116,438.48,198.89,Salmon,Pacific Salmon,11.99,5257.38,0.01,1325.94,11.43052772
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Marine,Tanner Crab,0.20,116,23.20,10.52,Offshore Crab,Crab,30.00,695.98,0.00,70.16,0.604789827
Tongass,Tenakee Springs_1987,Tenakee Springs,1987,Terrestrial,Upland Game Birds,0.02,116,2.32,1.05,Birds/Eggs,Duck,16.00,37.12,0.00,7.02,0.060478983
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Berries,4.68,476,2227.68,1010.46,Berries,Blueberries,8.96,19960.01,0.02,6736.39,14.15208194
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Black Bear,1.28,476,609.28,276.36,Other Large Land Mammals,Bison,33.00,20105.02,0.02,1842.43,3.870654891
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Brook Trout,0.15,476,71.40,32.39,Char,Pacific Salmon,11.99,856.09,0.00,215.91,0.45359237
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Chinook Salmon,9.63,476,4583.88,2079.21,Salmon,Pacific Salmon,11.99,54960.72,0.05,13861.42,29.12063015
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Chum Salmon,0.93,476,442.68,200.80,Salmon,Pacific Salmon,11.99,5307.73,0.01,1338.64,2.812272694
Tongass,Thorne Bay_1998,Thorne Bay,1998,Nearshore,Clam,2.98,476,1418.48,643.41,Mollusc,Scallop,11.19,15872.79,0.02,4289.41,9.011368417
Tongass,Thorne Bay_1998,Thorne Bay,1998,Nearshore,Cockle,0.59,476,280.84,127.39,Mollusc,Scallop,11.19,3142.60,0.00,849.25,1.784129989
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Coho Salmon,32.99,476,15703.24,7122.87,Salmon,Pacific Salmon,11.99,188281.85,0.19,47485.80,99.76008191
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Cutthroat Trout,2.23,476,1061.48,481.48,Trout,Pacific Salmon,11.99,12727.15,0.01,3209.86,6.743406567
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Deer,32.21,476,15331.96,6954.46,Deer,Venison,25.00,383268.34,0.38,46363.07,97.40140158
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Dolly Varden,3.19,476,1518.44,688.75,Char,Pacific Salmon,11.99,18206.10,0.02,4591.69,9.646397735
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Duck,0.44,476,209.44,95.00,Birds/Eggs,Duck,16.00,3351.04,0.00,633.34,1.330537619
Tongass,Thorne Bay_1998,Thorne Bay,1998,Nearshore,Dungeness Crab,5.83,476,2775.08,1258.76,Nearshore Crab,Crab,30.00,83249.62,0.08,8391.70,17.62962345
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Elk,1.00,476,476.00,215.91,Other Large Land Mammals,Venison,25.00,11899.05,0.01,1439.40,3.023949133
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Gadiformes,0.34,476,161.84,73.41,Non-Halibut Fish,Pacific Cod,8.79,1422.57,0.00,489.40,1.028142705
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Geese,0.08,476,38.08,17.27,Birds/Eggs,Duck,16.00,609.28,0.00,115.15,0.241915931
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Goat,0.45,476,214.20,97.16,Other Large Land Mammals,Venison,25.00,5354.57,0.01,647.73,1.36077711
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Grayling,0.01,476,4.76,2.16,Non-Halibut Fish,Pacific Cod,8.79,41.84,0.00,14.39,0.030239491
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Halibut,21.16,476,10072.16,4568.65,Halibut,Halibut,27.99,281886.18,0.28,30457.70,63.98676366
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Herring,0.09,476,42.84,19.43,Non-Halibut Fish,Herring,9.32,399.27,0.00,129.55,0.272155422
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,King Crab,0.14,476,66.64,30.23,Offshore Crab,Crab,30.00,1999.13,0.00,201.52,0.423352879
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Lingcod,1.59,476,756.84,343.30,Non-Halibut Fish,Pacific Cod,8.79,6652.62,0.01,2288.65,4.808079122
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Muskox,1.14,476,542.64,246.14,Other Large Land Mammals,Bison,33.00,17906.03,0.02,1640.92,3.447302012
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Octopus,0.23,476,109.48,49.66,Marine Invertebrates,Octopus,32.38,3544.86,0.00,331.06,0.695508301
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Pink Salmon,6.18,476,2941.68,1334.32,Salmon,Pacific Salmon,11.99,35270.74,0.04,8895.49,18.68800564
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Plants/Greens,0.98,476,466.48,211.59,Plants/Greens,Spinach,14.40,6717.31,0.01,1410.61,2.963470151
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Rainbow Trout,1.45,476,690.20,313.07,Trout,Pacific Salmon,11.99,8275.50,0.01,2087.13,4.384726243
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Rock Greenling,0.02,476,9.52,4.32,Non-Halibut Fish,Pacific Cod,8.79,83.68,0.00,28.79,0.060478983
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Rockfish,6.30,476,2998.80,1360.23,Non-Halibut Fish,Rockfish,8.79,26359.45,0.03,9068.22,19.05087954
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Sablefish (black cod),0.07,476,33.32,15.11,Non-Halibut Fish,Pacific Cod,8.79,292.88,0.00,100.76,0.211676439
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Sculpin,0.01,476,4.76,2.16,Non-Halibut Fish,Rockfish,8.79,41.84,0.00,14.39,0.030239491
Tongass,Thorne Bay_1998,Thorne Bay,1998,Nearshore,Sea Cucumber,5.14,476,2446.64,1109.78,Nearshore Invertebrates,Scallop,11.19,27377.90,0.03,7398.51,15.54309855
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Seal,11.15,476,5307.40,2407.40,Marine Mammals,Halibut,27.99,148536.43,0.15,16049.31,33.71703284
Tongass,Thorne Bay_1998,Thorne Bay,1998,Nearshore,Seaweed/Kelp,0.17,476,80.92,36.70,Seaweed/Kelp,Seaweed,130.88,10590.81,0.01,244.70,0.514071353
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Shark,0.04,476,19.04,8.64,Non-Halibut Fish,Halibut,27.99,532.87,0.00,57.58,0.120957965
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Shrimp,10.62,476,5055.12,2292.96,Marine Invertebrates,Shrimp,7.99,40390.41,0.04,15286.43,32.1143398
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Skates,0.02,476,9.52,4.32,Non-Halibut Fish,Halibut,27.99,266.43,0.00,28.79,0.060478983
Tongass,Thorne Bay_1998,Thorne Bay,1998,Freshwater_Anadromous,Sockeye Salmon,12.63,476,6011.88,2726.94,Salmon,Pacific Salmon,11.99,72082.44,0.07,18179.62,38.19247755
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Tanner Crab,0.83,476,395.08,179.21,Offshore Crab,Crab,30.00,11852.00,0.01,1194.70,2.509877781
Tongass,Thorne Bay_1998,Thorne Bay,1998,Marine,Unknown Crab,0.07,476,33.32,15.11,Offshore Crab,Crab,30.00,999.57,0.00,100.76,0.211676439
Tongass,Thorne Bay_1998,Thorne Bay,1998,Terrestrial,Upland Game Birds,0.18,476,85.68,38.86,Birds/Eggs,Duck,16.00,1370.88,0.00,259.09,0.544310844
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Berries,1.60,86,137.60,62.41,Berries,Blueberries,8.96,1232.90,0.00,416.10,4.838318613
Tongass,Whale Pass_2012,Whale Pass,2012,Freshwater_Anadromous,Chinook Salmon,7.20,86,619.20,280.86,Salmon,Pacific Salmon,11.99,7424.21,0.01,1872.43,21.77243376
Tongass,Whale Pass_2012,Whale Pass,2012,Nearshore,Clam,3.20,86,275.20,124.83,Mollusc,Scallop,11.19,3079.49,0.00,832.19,9.676637227
Tongass,Whale Pass_2012,Whale Pass,2012,Freshwater_Anadromous,Coho Salmon,39.20,86,3371.20,1529.15,Salmon,Pacific Salmon,11.99,40420.69,0.04,10194.34,118.538806
Tongass,Whale Pass_2012,Whale Pass,2012,Freshwater_Anadromous,Cutthroat Trout,6.70,86,576.20,261.36,Trout,Pacific Salmon,11.99,6908.64,0.01,1742.40,20.26045919
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Deer,72.60,86,6243.60,2832.05,Deer,Venison,25.00,156077.51,0.16,18880.33,219.5387071
Tongass,Whale Pass_2012,Whale Pass,2012,Freshwater_Anadromous,Dolly Varden,0.30,86,25.80,11.70,Char,Pacific Salmon,11.99,309.34,0.00,78.02,0.90718474
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Duck,5.70,86,490.20,222.35,Birds/Eggs,Duck,16.00,7843.20,0.01,1482.34,17.23651006
Tongass,Whale Pass_2012,Whale Pass,2012,Nearshore,Dungeness Crab,14.20,86,1221.20,553.93,Nearshore Crab,Crab,30.00,36634.78,0.04,3692.85,42.94007769
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,Gadiformes,0.20,86,17.20,7.80,Non-Halibut Fish,Pacific Cod,8.79,151.19,0.00,52.01,0.604789827
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Geese,6.70,86,576.20,261.36,Birds/Eggs,Duck,16.00,9219.20,0.01,1742.40,20.26045919
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Goat,7.10,86,610.60,276.96,Other Large Land Mammals,Venison,25.00,15263.78,0.02,1846.42,21.47003885
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,Halibut,55.70,86,4790.20,2172.80,Halibut,Halibut,27.99,134061.73,0.13,14485.32,168.4339667
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,Herring,7.80,86,670.80,304.27,Non-Halibut Fish,Herring,9.32,6251.86,0.01,2028.47,23.58680324
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,King Crab,0.40,86,34.40,15.60,Offshore Crab,Crab,30.00,1031.97,0.00,104.02,1.209579653
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,Lingcod,1.60,86,137.60,62.41,Non-Halibut Fish,Pacific Cod,8.79,1209.50,0.00,416.10,4.838318613
Tongass,Whale Pass_2012,Whale Pass,2012,Freshwater_Anadromous,Pink Salmon,0.90,86,77.40,35.11,Salmon,Pacific Salmon,11.99,928.03,0.00,234.05,2.72155422
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Plants/Greens,0.60,86,51.60,23.41,Plants/Greens,Spinach,14.40,743.04,0.00,156.04,1.81436948
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,Rockfish,3.20,86,275.20,124.83,Non-Halibut Fish,Rockfish,8.79,2419.01,0.00,832.19,9.676637227
Tongass,Whale Pass_2012,Whale Pass,2012,Nearshore,Sea Cucumber,2.70,86,232.20,105.32,Nearshore Invertebrates,Scallop,11.19,2598.32,0.00,702.16,8.16466266
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,Shrimp,3.40,86,292.40,132.63,Marine Invertebrates,Shrimp,7.99,2336.28,0.00,884.20,10.28142705
Tongass,Whale Pass_2012,Whale Pass,2012,Freshwater_Anadromous,Sockeye Salmon,4.50,86,387.00,175.54,Salmon,Pacific Salmon,11.99,4640.13,0.00,1170.27,13.6077711
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Squirrel,0.10,86,8.60,3.90,Small Land Mammals,Venison,25.00,214.98,0.00,26.01,0.302394913
Tongass,Whale Pass_2012,Whale Pass,2012,Marine,Unknown Greenling,0.10,86,8.60,3.90,Non-Halibut Fish,Pacific Cod,8.79,75.59,0.00,26.01,0.302394913
Tongass,Whale Pass_2012,Whale Pass,2012,Terrestrial,Upland Game Birds,0.50,86,43.00,19.50,Birds/Eggs,Duck,16.00,688.00,0.00,130.03,1.511974567
Tongass,Whitestone_1996,Whitestone,1996,Terrestrial,Berries,4.76,2,9.52,4.32,Berries,Blueberries,8.96,85.30,0.00,28.79,14.39399787
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Chinook Salmon,3.82,2,7.64,3.47,Salmon,Pacific Salmon,11.99,91.60,0.00,23.10,11.55148569
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Chum Salmon,0.17,2,0.34,0.15,Salmon,Pacific Salmon,11.99,4.08,0.00,1.03,0.514071353
Tongass,Whitestone_1996,Whitestone,1996,Nearshore,Clam,8.28,2,16.56,7.51,Mollusc,Scallop,11.19,185.31,0.00,50.08,25.03829882
Tongass,Whitestone_1996,Whitestone,1996,Nearshore,Cockle,2.32,2,4.64,2.10,Mollusc,Scallop,11.19,51.92,0.00,14.03,7.015561989
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Coho Salmon,15.21,2,30.42,13.80,Salmon,Pacific Salmon,11.99,364.74,0.00,91.99,45.99426632
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Cutthroat Trout,1.36,2,2.72,1.23,Trout,Pacific Salmon,11.99,32.61,0.00,8.23,4.112570821
Tongass,Whitestone_1996,Whitestone,1996,Terrestrial,Deer,56.87,2,113.74,51.59,Deer,Venison,25.00,2843.27,0.00,343.94,171.9719872
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Dolly Varden,4.90,2,9.80,4.45,Char,Pacific Salmon,11.99,117.50,0.00,29.63,14.81735075
Tongass,Whitestone_1996,Whitestone,1996,Terrestrial,Duck,1.07,2,2.14,0.97,Birds/Eggs,Duck,16.00,34.24,0.00,6.47,3.235625573
Tongass,Whitestone_1996,Whitestone,1996,Nearshore,Dungeness Crab,7.87,2,15.74,7.14,Nearshore Crab,Crab,30.00,472.18,0.00,47.60,23.79847968
Tongass,Whitestone_1996,Whitestone,1996,Terrestrial,Geese,0.25,2,0.50,0.23,Birds/Eggs,Duck,16.00,8.00,0.00,1.51,0.755987283
Tongass,Whitestone_1996,Whitestone,1996,Marine,Halibut,58.92,2,117.84,53.45,Halibut,Halibut,27.99,3297.95,0.00,356.34,178.1710829
Tongass,Whitestone_1996,Whitestone,1996,Marine,Herring,1.81,2,3.62,1.64,Non-Halibut Fish,Herring,9.32,33.74,0.00,10.95,5.473347931
Tongass,Whitestone_1996,Whitestone,1996,Marine,King Crab,3.05,2,6.10,2.77,Offshore Crab,Crab,30.00,182.99,0.00,18.45,9.223044857
Tongass,Whitestone_1996,Whitestone,1996,Marine,Lingcod,0.08,2,0.16,0.07,Non-Halibut Fish,Pacific Cod,8.79,1.41,0.00,0.48,0.241915931
Tongass,Whitestone_1996,Whitestone,1996,Marine,Octopus,0.23,2,0.46,0.21,Marine Invertebrates,Octopus,32.38,14.89,0.00,1.39,0.695508301
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Pink Salmon,0.33,2,0.66,0.30,Salmon,Pacific Salmon,11.99,7.91,0.00,2.00,0.997903214
Tongass,Whitestone_1996,Whitestone,1996,Terrestrial,Plants/Greens,0.64,2,1.28,0.58,Plants/Greens,Spinach,14.40,18.43,0.00,3.87,1.935327445
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Rainbow Trout,0.41,2,0.82,0.37,Trout,Pacific Salmon,11.99,9.83,0.00,2.48,1.239819145
Tongass,Whitestone_1996,Whitestone,1996,Marine,Rock Greenling,0.23,2,0.46,0.21,Non-Halibut Fish,Pacific Cod,8.79,4.04,0.00,1.39,0.695508301
Tongass,Whitestone_1996,Whitestone,1996,Marine,Rockfish,1.51,2,3.02,1.37,Non-Halibut Fish,Rockfish,8.79,26.55,0.00,9.13,4.566163191
Tongass,Whitestone_1996,Whitestone,1996,Marine,Scallop,0.49,2,0.98,0.44,Marine Invertebrates,Scallop,11.19,10.97,0.00,2.96,1.481735075
Tongass,Whitestone_1996,Whitestone,1996,Nearshore,Sea Cucumber,0.19,2,0.38,0.17,Nearshore Invertebrates,Scallop,11.19,4.25,0.00,1.15,0.574550335
Tongass,Whitestone_1996,Whitestone,1996,Marine,Shrimp,0.10,2,0.20,0.09,Marine Invertebrates,Shrimp,7.99,1.60,0.00,0.60,0.302394913
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Smelt,1.63,2,3.26,1.48,Other Freshwater/Anadromous Fish,Herring,9.32,30.38,0.00,9.86,4.929037087
Tongass,Whitestone_1996,Whitestone,1996,Freshwater_Anadromous,Sockeye Salmon,1.31,2,2.62,1.19,Salmon,Pacific Salmon,11.99,31.41,0.00,7.92,3.961373365
Tongass,Whitestone_1996,Whitestone,1996,Marine,Tanner Crab,0.56,2,1.12,0.51,Offshore Crab,Crab,30.00,33.60,0.00,3.39,1.693411515
Tongass,Whitestone_1996,Whitestone,1996,Terrestrial,Upland Game Birds,0.05,2,0.10,0.05,Birds/Eggs,Duck,16.00,1.60,0.00,0.30,0.151197457
Tongass,Wrangell_2000,Wrangell,2000,Terrestrial,Berries,7.31,2127,15538.69,7048.23,Berries,Blueberries,8.96,139226.63,0.14,46988.20,22.09130123
Tongass,Wrangell_2000,Wrangell,2000,Terrestrial,Black Bear,0.23,2127,480.02,217.73,Other Large Land Mammals,Bison,33.00,15839.81,0.02,1451.57,0.682447653
Tongass,Wrangell_2000,Wrangell,2000,Marine,Box Crab,0.04,2127,91.04,41.29,Offshore Crab,Crab,30.00,2731.08,0.00,275.30,0.129429725
Tongass,Wrangell_2000,Wrangell,2000,Freshwater_Anadromous,Brook Trout,0.07,2127,139.04,63.07,Char,Pacific Salmon,11.99,1667.10,0.00,420.45,0.197674496
Tongass,Wrangell_2000,Wrangell,2000,Terrestrial,Caribou,1.01,2127,2151.83,976.05,Other Large Land Mammals,Venison,25.00,53791.41,0.05,6507.02,3.059247994
Tongass,Wrangell_2000,Wrangell,2000,Freshwater_Anadromous,Chinook Salmon,14.51,2127,30868.47,14001.70,Salmon,Pacific Salmon,11.99,370112.91,0.37,93344.67,43.88560006
Tongass,Wrangell_2000,Wrangell,2000,Nearshore,Chiton,0.06,2127,124.14,56.31,Mollusc,Scallop,11.19,1389.17,0.00,375.41,0.176495089
Tongass,Wrangell_2000,Wrangell,2000,Freshwater_Anadromous,Chum Salmon,0.89,2127,1895.76,859.90,Salmon,Pacific Salmon,11.99,22730.14,0.02,5732.68,2.695192943
