"","Project_Name","Site_Year_Code","Habitat","General_Category","General_Category_lvl2","Family","Species","Reported_Pounds_Harvested","Estimated_Total_Pounds_Harvested","Mean_Pounds_Per_Household","Percapita_Pounds_Harvested","Number_Of_Resource_Harvested","Estimated_Amount_Harvested","Percent_Of_Total_Harvest","Conversion_Units_To_Pounds","Resource_Harvest_Units","Est_Comm_Population","Type","Site","Year","Genus"
"1424","Tongass Resource Use Cooperative Study 1987","Thorne Bay_1987","Marine","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish",NA,0,0,0,NA,0,0,"NA","NA","478.5",NA,NA,NA,NA
"1425","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",209.67,481,2.36,0.93,29,66,5.1809562e-05,"7.23","Ind.","518",NA,NA,NA,NA
"1426","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",7455.24,17088,83.77,32.99,1593,3651,0.001840586,"4.68","Ind.","518",NA,NA,NA,NA
"1427","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",2175.57,4987,24.44,9.63,207,474,0.0005371607,"10.51","Ind.","518",NA,NA,NA,NA
"1428","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",1397.48,3203,15.7,6.18,644,1476,0.00034500216,"2.17","Ind.","518",NA,NA,NA,NA
"1429","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",2854.83,6544,32.08,12.63,633,1451,0.0007048686,"4.51","Ind.","518",NA,NA,NA,NA
"1430","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Unknown Salmon",0,0,0,0,0,0,0,"6.42","Ind.","518",NA,NA,NA,NA
"1431","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",21,48,0.24,0.09,21,48,5.1701854e-06,"1","lb.","518",NA,NA,NA,NA
"1432","Prince of Wales 1998/1999","Thorne Bay_1998","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",0,0,0,0,0,0,0,"1","lb.","518",NA,NA,NA,NA
"1433","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",0,0,0,0,0,0,0,"0.25","Ind.","518",NA,NA,NA,NA
"1434","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Silver Smelt",0,0,0,0,0,0,0,"9","Gal.","518",NA,NA,NA,NA
"1435","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Unknown Smelt",0,0,0,0,0,0,0,"1","Ind.","518",NA,NA,NA,NA
"1436","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Cod (gray)",9.6,22,0.11,0.04,3,7,2.3696682e-06,"3.2","Ind.","518",NA,NA,NA,NA
"1437","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Tom Cod",12.5,29,0.14,0.06,25,57,3.1236536e-06,"0.5","Ind.","518",NA,NA,NA,NA
"1438","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Walleye Pollock (whiting)",53.2,122,0.6,0.24,38,87,1.3140887e-05,"1.4","Ind.","518",NA,NA,NA,NA
"1439","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Unknown Cod",0,0,0,0,0,0,0,"2.88","Ind.","518",NA,NA,NA,NA
"1440","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",0,0,0,0,0,0,0,"3","Ind.","518",NA,NA,NA,NA
"1441","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Flounder","Unknown Flounder",0,0,0,0,0,0,0,"3","Ind.","518",NA,NA,NA,NA
"1442","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Lingcod",359.1,823,4.03,1.59,57,131,8.864714e-05,"6.3","Ind.","518",NA,NA,NA,NA
"1443","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Rock Greenling",4,9,0.04,0.02,4,9,9.694097e-07,"1","Ind.","518",NA,NA,NA,NA
"1444","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",4782,10961,53.73,21.16,4782,10961,0.0011806334,"1","lb.","518",NA,NA,NA,NA
"1445","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Perch","Sea Perch",0,0,0,0,0,0,0,"1","Ind.","518",NA,NA,NA,NA
"1446","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Perch","Unknown Perch",0,0,0,0,0,0,0,"1","Ind.","518",NA,NA,NA,NA
"1447","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Rockfish","Black Rockfish",360,825,4.04,1.59,240,550,8.8862565e-05,"1.5","Ind.","518",NA,NA,NA,NA
"1448","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Rockfish","Red Rockfish",1064,2439,11.96,4.71,266,610,0.00026271003,"4","Ind.","518",NA,NA,NA,NA
"1449","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Rockfish","Unknown Rockfish",0,0,0,0,0,0,0,"3.06","Ind.","518",NA,NA,NA,NA
"1450","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Sablefish","Sablefish (black cod)",14.8,34,0.17,0.07,4,9,3.6622143e-06,"3.7","Ind.","518",NA,NA,NA,NA
"1451","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Sculpin","Buffalo Sculpin",0,0,0,0,0,0,0,"1","Ind.","518",NA,NA,NA,NA
"1452","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Sculpin","Red Irish Lord",2,5,0.02,0.01,2,5,5.38561e-07,"1","Ind.","518",NA,NA,NA,NA
"1453","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Sculpin","Unknown Sculpin",0,0,0,0,0,0,0,"0.5","Ind.","518",NA,NA,NA,NA
"1454","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Shark","Dogfish",9,21,0.1,0.04,1,2,2.261956e-06,"9","Ind.","518",NA,NA,NA,NA
"1455","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Shark","Unknown Shark",0,0,0,0,0,0,0,"9","Ind.","518",NA,NA,NA,NA
"1456","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Skates","Skates",5,11,0.06,0.02,1,2,1.1848341e-06,"5","Ind.","518",NA,NA,NA,NA
"1457","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Sole","Sole",0,0,0,0,0,0,0,"1","Ind.","518",NA,NA,NA,NA
"1458","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Sole","Unknown Sole",0,0,0,0,0,0,0,"1","Ind.","518",NA,NA,NA,NA
"1459","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Brook Trout",35,80,0.39,0.15,25,57,8.616976e-06,"1.4","Ind.","518",NA,NA,NA,NA
"1460","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",720.9,1652,8.1,3.19,267,612,0.00017794054,"2.7","Ind.","518",NA,NA,NA,NA
"1461","Prince of Wales 1998/1999","Thorne Bay_1998","Marine","Fish","Non-Salmon Fish","Grayling","Grayling",2.8,6,0.03,0.01,4,9,6.462732e-07,"0.7","Ind.","518",NA,NA,NA,NA
"1462","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Cutthroat Trout",504,1155,5.66,2.23,336,770,0.00012440758,"1.5","Ind.","518",NA,NA,NA,NA
"1463","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Rainbow Trout",270,619,3.03,1.19,135,309,6.667385e-05,"2","Ind.","518",NA,NA,NA,NA
"1464","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Steelhead",59.5,136,0.67,0.26,7,16,1.4648857e-05,"8.5","Ind.","518",NA,NA,NA,NA
"1465","Prince of Wales 1998/1999","Thorne Bay_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Unknown Trout",0,0,0,0,0,0,0,"0","Ind.","518",NA,NA,NA,NA
"1466","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",99.2,99,5.511,1.94,16,16,0.00010838625,"6.2","Ind.","51",NA,NA,NA,NA
"1467","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",500.5,501,27.806,9.82,65,65,0.0005485001,"7.7","Ind.","51",NA,NA,NA,NA
"1468","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",1193.4,1193,66.3,23.39,78,78,0.001306109,"15.3","Ind.","51",NA,NA,NA,NA
"1469","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",160.6,161,8.922,3.16,73,73,0.00017626451,"2.2","Ind.","51",NA,NA,NA,NA
"1470","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",141.9,142,7.883,2.78,33,33,0.0001554631,"4.3","Ind.","51",NA,NA,NA,NA
"1471","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",8,8,0.444,0.16,8,8,8.758485e-06,"1","lb.","51",NA,NA,NA,NA
"1472","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",0,0,0,0,0,0,0,"NA","NA","51",NA,NA,NA,NA
"1473","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",0,0,0,0,0,0,0,"NA","NA","51",NA,NA,NA,NA
"1474","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",75,75,4.167,1.47,25,25,8.211079e-05,"3","Ind.","51",NA,NA,NA,NA
"1475","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",1076,1076,59.778,21.1,1076,1076,0.0011780162,"1","lb.","51",NA,NA,NA,NA
"1476","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",556.2,556,30.9,10.9,206,206,0.0006087147,"2.7","Ind.","51",NA,NA,NA,NA
"1477","Tongass Resource Use Cooperative Study 1987","Whale Pass_1987","Marine","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish",24,24,1.333,0.47,24,24,2.6275455e-05,"1","lb.","51",NA,NA,NA,NA
"1478","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",0,0,0,0,0,0,0,"7.23","Ind.","54.7",NA,NA,NA,NA
"1479","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",907.92,1211,60.53,22.14,194,259,0.0011977055,"4.68","Ind.","54.7",NA,NA,NA,NA
"1480","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",168.16,224,11.21,4.1,16,21,0.00022154089,"10.51","Ind.","54.7",NA,NA,NA,NA
"1481","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",41.23,55,2.75,1.01,19,25,5.43962e-05,"2.17","Ind.","54.7",NA,NA,NA,NA
"1482","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",45.1,60,3.01,1.1,10,13,5.9341313e-05,"4.51","Ind.","54.7",NA,NA,NA,NA
"1483","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Unknown Salmon",0,0,0,0,0,0,0,"6.42","Ind.","54.7",NA,NA,NA,NA
"1484","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",0,0,0,0,0,0,0,"1","lb.","54.7",NA,NA,NA,NA
"1485","Prince of Wales 1998/1999","Whale Pass_1998","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",0,0,0,0,0,0,0,"1","lb.","54.7",NA,NA,NA,NA
"1486","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",0,0,0,0,0,0,0,"0.25","Ind.","54.7",NA,NA,NA,NA
"1487","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Silver Smelt",0,0,0,0,0,0,0,"9","Gal.","54.7",NA,NA,NA,NA
"1488","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Unknown Smelt",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1489","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Cod (gray)",0,0,0,0,0,0,0,"3.2","Ind.","54.7",NA,NA,NA,NA
"1490","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Tom Cod",0,0,0,0,0,0,0,"0.5","Ind.","54.7",NA,NA,NA,NA
"1491","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Walleye Pollock (whiting)",0,0,0,0,0,0,0,"1.4","Ind.","54.7",NA,NA,NA,NA
"1492","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Gadidae","Unknown Cod",0,0,0,0,0,0,0,"2.88","Ind.","54.7",NA,NA,NA,NA
"1493","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",12,16,0.8,0.29,4,5,1.582435e-05,"3","Ind.","54.7",NA,NA,NA,NA
"1494","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Flounder","Unknown Flounder",12,16,0.8,0.29,4,5,1.582435e-05,"3","Ind.","54.7",NA,NA,NA,NA
"1495","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Lingcod",18.9,25,1.26,0.46,3,4,2.4725545e-05,"6.3","Ind.","54.7",NA,NA,NA,NA
"1496","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Rock Greenling",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1497","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",1120,1493,74.67,27.32,1120,1493,0.0014766097,"1","lb.","54.7",NA,NA,NA,NA
"1498","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Perch","Sea Perch",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1499","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Perch","Unknown Perch",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1500","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Rockfish","Black Rockfish",15,20,1,0.37,10,13,1.9780437e-05,"1.5","Ind.","54.7",NA,NA,NA,NA
"1501","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Rockfish","Red Rockfish",252,336,16.8,6.15,63,84,0.00033231135,"4","Ind.","54.7",NA,NA,NA,NA
"1502","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Rockfish","Unknown Rockfish",0,0,0,0,0,0,0,"3.06","Ind.","54.7",NA,NA,NA,NA
"1503","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Sablefish","Sablefish (black cod)",11.1,15,0.74,0.27,3,4,1.4835328e-05,"3.7","Ind.","54.7",NA,NA,NA,NA
"1504","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Sculpin","Buffalo Sculpin",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1505","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Sculpin","Red Irish Lord",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1506","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Sculpin","Unknown Sculpin",0,0,0,0,0,0,0,"0.5","Ind.","54.7",NA,NA,NA,NA
"1507","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Shark","Dogfish",0,0,0,0,0,0,0,"9","Ind.","54.7",NA,NA,NA,NA
"1508","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Shark","Unknown Shark",0,0,0,0,0,0,0,"9","Ind.","54.7",NA,NA,NA,NA
"1509","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Skates","Skates",0,0,0,0,0,0,0,"5","Ind.","54.7",NA,NA,NA,NA
"1510","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Sole","Sole",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1511","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Sole","Unknown Sole",0,0,0,0,0,0,0,"1","Ind.","54.7",NA,NA,NA,NA
"1512","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Brook Trout",0,0,0,0,0,0,0,"1.4","Ind.","54.7",NA,NA,NA,NA
"1513","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Char","Dolly Varden",0,0,0,0,0,0,0,"2.7","Ind.","54.7",NA,NA,NA,NA
"1514","Prince of Wales 1998/1999","Whale Pass_1998","Marine","Fish","Non-Salmon Fish","Grayling","Grayling",0,0,0,0,0,0,0,"0.7","Ind.","54.7",NA,NA,NA,NA
"1515","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Cutthroat Trout",55.5,74,3.7,1.35,37,49,7.318761e-05,"1.5","Ind.","54.7",NA,NA,NA,NA
"1516","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Rainbow Trout",0,0,0,0,0,0,0,"2","Ind.","54.7",NA,NA,NA,NA
"1517","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Steelhead",0,0,0,0,0,0,0,"8.5","Ind.","54.7",NA,NA,NA,NA
"1518","Prince of Wales 1998/1999","Whale Pass_1998","Freshwater_Anadromous","Fish","Non-Salmon Fish","Trout","Unknown Trout",0,0,0,0,0,0,0,"0","Ind.","54.7",NA,NA,NA,NA
"1519","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chum Salmon",0,0,0,0,0,0,0,"6.7266","Ind.","55.3",NA,NA,NA,NA
"1520","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Coho Salmon",1687,2168.9,80.3,39.2,352,452.6,0.159,"4.7925","Ind.","55.3",NA,NA,NA,NA
"1521","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Chinook Salmon",309.8,398.4,14.8,7.2,33,42.4,0.029000001,"9.3888","Ind.","55.3",NA,NA,NA,NA
"1522","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Pink Salmon",39.1,50.3,1.9,0.9,15,19.3,0.004,"2.6061","Ind.","55.3",NA,NA,NA,NA
"1523","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Sockeye Salmon",194.6,250.1,9.3,4.5,42,54,0.018,"4.6324","Ind.","55.3",NA,NA,NA,NA
"1524","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Salmon","Oncorhynchus","Unknown Salmon",0,0,0,0,0,0,0,"5.0241337","Ind.","55.3",NA,NA,NA,NA
"1525","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Clupeidae","Herring",337,433.3,16,7.8,56.2,72.2,0.032,"6","Gal.","55.3",NA,NA,NA,NA
"1526","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Nearshore","Fish","Non-Salmon Fish","Clupeidae","Herring Roe",0,0,0,0,0,0,0,"NA_7","lb._Gal.","55.3",NA,NA,NA,NA
"1527","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Eulachon (hooligan, candlefish",0,0,0,0,0,0,0,"9","Gal.","55.3",NA,NA,NA,NA
"1528","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Freshwater_Anadromous","Fish","Non-Salmon Fish","Osmeridae","Silver Smelt",0,0,0,0,0,0,0,"9","Gal.","55.3",NA,NA,NA,NA
"1529","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Cod (gray)",3.2,4.1,0.2,0.1,1,1.3,0,"3.2","Ind.","55.3",NA,NA,NA,NA
"1530","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Gadidae","Pacific Tom Cod",0,0,0,0,0,0,0,"0.5","Ind.","55.3",NA,NA,NA,NA
"1531","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Gadidae","Unknown Cod",3,3.9,0.1,0.1,1,1.3,0,"3","Ind.","55.3",NA,NA,NA,NA
"1532","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Flounder","Flounder",0,0,0,0,0,0,0,"3","Ind.","55.3",NA,NA,NA,NA
"1533","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Kelp Greenling",2,2.6,0.1,0,2,2.6,0,"1","Ind.","55.3",NA,NA,NA,NA
"1534","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Lingcod",69.3,89.1,3.3,1.6,11,14.1,0.0069999998,"6.3","Ind.","55.3",NA,NA,NA,NA
"1535","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Hexagrammidae","Unknown Greenling",3,3.9,0.1,0.1,3,3.9,0,"1","Ind.","55.3",NA,NA,NA,NA
"1536","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Halibut","Halibut",2393.3,3077.1,114,55.7,2393.3,3077.1,0.225,"1","lb.","55.3",NA,NA,NA,NA
"1537","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Black Rockfish",44,56.6,2.1,1,22,28.3,0.004,"2","Ind.","55.3",NA,NA,NA,NA
"1538","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Yellow Eye Rockfish",24,30.9,1.1,0.6,8,10.3,0.002,"3","Ind.","55.3",NA,NA,NA,NA
"1539","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Quillback Rockfish",21,27,1,0.5,7,9,0.002,"3","Ind.","55.3",NA,NA,NA,NA
"1540","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Brown Rockfish",6,7.7,0.3,0.1,2,2.6,0.001,"3","Ind.","55.3",NA,NA,NA,NA
"1541","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Rockfish","Unknown Rockfish",45,57.9,2.1,1,15,19.3,0.004,"3","Ind.","55.3",NA,NA,NA,NA
"1542","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Sablefish","Sablefish (black cod)",0,0,0,0,0,0,0,"4","Ind.","55.3",NA,NA,NA,NA
"1543","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Sculpin","Buffalo Sculpin",0,0,0,0,0,0,0,"1","Ind.","55.3",NA,NA,NA,NA
"1544","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Sculpin","Red Irish Lord",0,0,0,0,0,0,0,"1","Ind.","55.3",NA,NA,NA,NA
"1545","Index Communities Year 2 (Southeast AK)","Whale Pass_2012","Marine","Fish","Non-Salmon Fish","Shark","Unknown Shark",0,0,0,0,0,0,0,"9","Ind.","55.3",NA,NA,NA,NA
